key,adj
dreamlike,1
dreamy,1
drear,1
dreary,1
drenched,1
drenched in,1
dress,1
dressed,1
dressed-up,1
dressed to kill,1
dressed to the nines,1
dressy,1
dried,1
dried-out,1
dried-up,1
drifting,1
drill-like,1
drilled,1
drinkable,1
drip-dry,1
dripless,1
drippy,1
driven,1
driving,1
drizzling,1
drizzly,1
droll,1
drooping,1
droopy,1
dropping,1
dropsical,1
drowsing,1
drowsy,1
drudging,1
drug-addicted,1
drug-free,1
drugged,1
drugless,1
drum-like,1
drum-shaped,1
drumhead,1
drunk,1
drunken,1
drupaceous,1
dry,1
dry-cleaned,1
dry-eyed,1
dry-shod,1
dual,1
dual-lane,1
dualistic,1
dubious,1
dubitable,1
ducal,1
duck-billed,1
duckbill,1
ductile,1
ductless,1
dud,1
due,1
dulcet,1
dull,1
dull-purple,1
dull-white,1
dulled,1
dumb,1
dumbfounded,1
dumbfounding,1
dumbstricken,1
dumbstruck,1
dumfounded,1
dumfounding,1
dummy,1
dumpy,1
dun,1
dun-colored,1
dun-coloured,1
duncical,1
duncish,1
duodecimal,1
duodenal,1
duple,1
duplex,1
duplicable,1
duplicatable,1
duplicate,1
duplicitous,1
durable,1
dural,1
dusky,1
dusky-colored,1
dusky-coloured,1
dust-covered,1
dustlike,1
dusty,1
dutch,1
duteous,1
dutiable,1
dutiful,1
duty-bound,1
duty-free,1
dwarfish,1
dwindling,1
dyadic,1
dyed,1
dying,1
dynamic,1
dynamical,1
dynastic,1
dysfunctional,1
dysgenic,1
dyslectic,1
dyslexic,1
dyslogistic,1
dyspeptic,1
dysphemistic,1
dysphoric,1
dysplastic,1
dyspneal,1
dyspneic,1
dyspnoeal,1
dyspnoeic,1
dystopian,1
each,1
eager,1
eagle-eyed,1
ear-like,1
ear-shaped,1
eared,1
earless,1
earlier,1
earliest,1
early,1
early-blooming,1
early-flowering,1
earlyish,1
earned,1
earnest,1
earsplitting,1
earthborn,1
earthbound,1
earthen,1
earthlike,1
earthly,1
earthshaking,1
earthy,1
eased,1
east,1
east-central,1
east african,1
east german,1
east indian,1
east pakistani,1
eastbound,1
easterly,1
eastern,1
eastern orthodox,1
easternmost,1
eastmost,1
eastside,1
eastward,1
easy,1
easygoing,1
eatable,1
ebionite,1
ebon,1
ebony,1
ebracteate,1
ebullient,1
eccentric,1
ecclesiastic,1
ecclesiastical,1
eccrine,1
ecdemic,1
echoic,1
echoing,1
echoless,1
echolike,1
echt,1
eclectic,1
ecologic,1
ecological,1
econometric,1
economic,1
economical,1
ecstatic,1
ectodermal,1
ectodermic,1
ectomorphic,1
ectopic,1
ectothermic,1
ectozoan,1
ecuadorian,1
ecumenic,1
ecumenical,1
edacious,1
edematous,1
edental,1
edentate,1
edentulate,1
edentulous,1
edged,1
edgeless,1
edgy,1
edible,1
edified,1
edifying,1
edited,1
editorial,1
educated,1
educational,1
educative,1
edwardian,1
eel-shaped,1
eellike,1
eerie,1
eery,1
effaceable,1
effected,1
effective,1
effectual,1
effeminate,1
efferent,1
effervescent,1
effervescing,1
effete,1
efficacious,1
efficient,1
efflorescent,1
effluent,1
effortful,1
effortless,1
effulgent,1
effusive,1
egalitarian,1
egg-filled,1
egg-producing,1
egg-shaped,1
egocentric,1
egoistic,1
egoistical,1
egotistic,1
egotistical,1
egregious,1
egyptian,1
eidetic,1
eight,1
eight-day,1
eight-fold,1
eight-membered,1
eight-sided,1
eighteen,1
eighteenth,1
eightfold,1
eighth,1
eightieth,1
eightpenny,1
eighty,1
eighty-eight,1
eighty-fifth,1
eighty-five,1
eighty-four,1
eighty-nine,1
eighty-one,1
eighty-seven,1
eighty-six,1
eighty-three,1
eighty-two,1
einsteinian,1
elaborate,1
elaborated,1
elapsed,1
elastic,1
elasticised,1
elasticized,1
elated,1
elating,1
elder,1
elderly,1
eldest,1
eldritch,1
elect,1
elected,1
elective,1
electoral,1
electric,1
electrical,1
electrifying,1
electrocardiographic,1
electrochemical,1
electroencephalographic,1
electrolytic,1
electromagnetic,1
electromechanical,1
electromotive,1
electron microscopic,1
electronegative,1
electroneutral,1
electronic,1
electrophoretic,1
electropositive,1
electrostatic,1
eleemosynary,1
elegant,1
elegiac,1
elemental,1
elementary,1
elephantine,1
elevated,1
eleven,1
eleven-sided,1
eleventh,1
elfin,1
elfish,1
elflike,1
elicited,1
eligible,1
elite,1
elizabethan,1
ellipsoid,1
ellipsoidal,1
elliptic,1
elliptical,1
elocutionary,1
elongate,1
elongated,1
eloquent,1
elucidative,1
elusive,1
elvish,1
elysian,1
emaciated,1
emancipated,1
emancipative,1
emarginate,1
emasculate,1
emasculated,1
embarrassed,1
embarrassing,1
embattled,1
embedded,1
embezzled,1
emblematic,1
emblematical,1
embodied,1
emboldened,1
embolic,1
embonpoint,1
embossed,1
embroiled,1
embryologic,1
embryonal,1
embryonic,1
embryotic,1
emended,1
emergent,1
emerging,1
emeritus,1
eminent,1
emmetropic,1
emollient,1
emotional,1
emotionless,1
emotive,1
empathetic,1
empathic,1
emphasised,1
emphasized,1
emphatic,1
emphysematous,1
empiric,1
empirical,1
employable,1
employed,1
empowered,1
empty,1
empty-bellied,1
empty-handed,1
empty-headed,1
empurpled,1
empyreal,1
empyrean,1
emulous,1
en deshabille,1
en garde,1
enabling,1
enamored,1
enate,1
enatic,1
encased,1
enceinte,1
enchained,1
enchanted,1
enchanting,1
encircled,1
encircling,1
enclosed,1
encomiastic,1
encompassing,1
encouraged,1
encouraging,1
encroaching,1
encrusted,1
encumbered,1
encyclical,1
encyclopaedic,1
encyclopedic,1
encysted,1
end-rhymed,1
end-stopped,1
end-to-end,1
endangered,1
endearing,1
ended,1
endemic,1
endemical,1
endergonic,1
endermatic,1
endermic,1
endless,1
endocentric,1
endocrinal,1
endocrine,1
endodontic,1
endoergic,1
endogamic,1
endogamous,1
endogenetic,1
endogenic,1
endogenous,1
endometrial,1
endomorphic,1
endoparasitic,1
endoscopic,1
endothelial,1
endothermal,1
endothermic,1
endovenous,1
endowed,1
endozoan,1
endozoic,1
endurable,1
enduring,1
energetic,1
energising,1
energizing,1
energy-absorbing,1
energy-releasing,1
energy-storing,1
enervated,1
enervating,1
enfeebling,1
enforceable,1
enforced,1
enfranchised,1
engaged,1
engaging,1
english,1
english-speaking,1
engorged,1
engraved,1
engrossed,1
engrossing,1
enhanced,1
enhancive,1
enigmatic,1
enigmatical,1
enjoyable,1
enkindled,1
enlarged,1
enlightened,1
enlightening,1
enlivened,1
enlivening,1
enmeshed,1
ennobling,1
enolic,1
enormous,1
enough,1
enraged,1
enraptured,1
ensiform,1
ensorcelled,1
ensuant,1
ensuing,1
entangled,1
enteral,1
enteric,1
enterprising,1
entertained,1
entertaining,1
enthralled,1
enthralling,1
enthusiastic,1
enticing,1
entire,1
entitled,1
entomologic,1
entomological,1
entomophilous,1
entozoan,1
entozoic,1
entranced,1
entrancing,1
entrenched,1
entrepreneurial,1
enumerable,1
enured,1
enveloping,1
enviable,1
envious,1
environmental,1
envisioned,1
enwrapped,1
enzootic,1
enzymatic,1
eolithic,1
eolotropic,1
eonian,1
eosinophilic,1
eparchial,1
epenthetic,1
ephemeral,1
ephesian,1
epic,1
epical,1
epicarpal,1
epicene,1
epicurean,1
epicyclic,1
epicyclical,1
epideictic,1
epideictical,1
epidemic,1
epidemiologic,1
epidemiological,1
epidermal,1
epidermic,1
epidural,1
epigastric,1
epigrammatic,1
epileptic,1
epilithic,1
epimorphic,1
epiphyseal,1
epiphysial,1
epiphytic,1
epiphytotic,1
episcopal,1
episcopalian,1
episodic,1
epistemic,1
epistemological,1
epistolary,1
epistolatory,1
epithelial,1
epitheliod,1
epizoan,1
epizoic,1
epizootic,1
epoch-making,1
epochal,1
eponymic,1
eponymous,1
equable,1
equal,1
equal to,1
equanimous,1
equatorial,1
equestrian,1
equiangular,1
equidistant,1
equilateral,1
equine,1
equinoctial,1
equipoised,1
equipotent,1
equipped,1
equiprobable,1
equipt,1
equitable,1
equivalent,1
equivocal,1
eradicable,1
erasable,1
erasmian,1
erect,1
erectile,1
eremitic,1
eremitical,1
ergodic,1
ergonomic,1
ergotic,1
ergotropic,1
eristic,1
eristical,1
eritrean,1
eroded,1
erogenous,1
erose,1
erosive,1
erotic,1
errant,1
erratic,1
errhine,1
erring,1
erroneous,1
error-prone,1
errorless,1
ersatz,1
erstwhile,1
erudite,1
eruptive,1
erythematous,1
erythroid,1
erythropoietic,1
escaped,1
eschatological,1
esophageal,1
esoteric,1
especial,1
essene,1
essential,1
established,1
esteemed,1
esthetic,1
esthetical,1
estimable,1
estival,1
estonian,1
estranged,1
estranging,1
estrogenic,1
estrous,1
estuarial,1
estuarine,1
esurient,1
etched,1
eternal,1
ethereal,1
ethical,1
ethiopian,1
ethnic,1
ethnical,1
ethnocentric,1
ethnographic,1
ethnographical,1
ethnologic,1
ethnological,1
etiolate,1
etiolated,1
etiologic,1
etiological,1
etymological,1
eucaryotic,1
eucharistic,1
euclidean,1
euclidian,1
eudaemonic,1
eudemonic,1
eugenic,1
eukaryotic,1
eulogistic,1
euphemistic,1
euphonic,1
euphonical,1
euphonious,1
euphonous,1
euphoriant,1
euphoric,1
eupneic,1
eupnoeic,1
eurafrican,1
eurasian,1
eurasiatic,1
eurocentric,1
european,1
europocentric,1
eusporangiate,1
eutherian,1
eutrophic,1
evacuant,1
evaluative,1
evanescent,1
evangelical,1
evangelistic,1
evaporable,1
evaporated,1
evaporative,1
evasive,1
even,1
even-pinnate,1
even-tempered,1
even-textured,1
even-toed,1
evenhanded,1
eventful,1
eventual,1
ever-changing,1
ever-present,1
evergreen,1
everlasting,1
every,1
every last,1
everyday,1
evidenced,1
evident,1
evidential,1
evidentiary,1
evil,1
evil-looking,1
evil-minded,1
eviscerate,1
evitable,1
evocative,1
evoked,1
evolutionary,1
ex,1
ex-directory,1
ex gratia,1
ex officio,1
ex post facto,1
ex vivo,1
exacerbating,1
exact,1
exacting,1
exaggerated,1
exalted,1
exalting,1
exanimate,1
exasperated,1
exasperating,1
exaugural,1
exceeding,1
excellent,1
exceptionable,1
exceptional,1
excess,1
excessive,1
exchangeable,1
exchanged,1
excitable,1
excitant,1
excitative,1
excitatory,1
excited,1
exciting,1
exclamatory,1
exclusive,1
excogitative,1
excrescent,1
excretory,1
excruciating,1
exculpated,1
exculpatory,1
excursive,1
excusable,1
excusatory,1
excused,1
execrable,1
executable,1
executed,1
executive,1
exegetic,1
exegetical,1
exemplary,1
exemplifying,1
exempt,1
exergonic,1
exhausted,1
exhaustible,1
exhausting,1
exhaustive,1
exhibitionistic,1
exhilarated,1
exhilarating,1
exhortative,1
exhortatory,1
exigent,1
exiguous,1
exilic,1
existent,1
existential,1
existentialist,1
existing,1
exocentric,1
exocrine,1
exodontic,1
exoergic,1
exogamic,1
exogamous,1
exogenic,1
exogenous,1
exonerated,1
exonerative,1
exorbitant,1
exoteric,1
exothermal,1
exothermic,1
exotic,1
expandable,1
expanded,1
expandible,1
expansible,1
expansile,1
expansionist,1
expansive,1
expectable,1
expectant,1
expected,1
expedient,1
expeditionary,1
expeditious,1
expendable,1
expensive,1
experienced,1
experient,1
experiential,1
experimental,1
expert,1
expiable,1
expiative,1
expiatory,1
expiratory,1
expired,1
explainable,1
explanatory,1
explicable,1
explicit,1
exploded,1
exploitative,1
exploitatory,1
exploited,1
exploitive,1
explorative,1
exploratory,1
explosive,1
exponential,1
exportable,1
exposed,1
expositive,1
expository,1
express,1
expressed,1
expressible,1
expressionist,1
expressionistic,1
expressionless,1
expressive,1
expurgated,1
exquisite,1
exsanguine,1
exsanguinous,1
extant,1
extemporaneous,1
extemporary,1
extempore,1
extendable,1
extended,1
extendible,1
extensible,1
extensile,1
extensional,1
extensive,1
extenuating,1
exterior,1
exterminable,1
exterminated,1
external,1
exteroceptive,1
exterritorial,1
extinct,1
extinguishable,1
extinguished,1
extirpable,1
extortionate,1
extra,1
extracellular,1
extractable,1
extractible,1
extracurricular,1
extradural,1
extragalactic,1
extrajudicial,1
extralegal,1
extralinguistic,1
extramarital,1
extramural,1
extraneous,1
extraordinaire,1
extraordinary,1
extrasensory,1
extrasystolic,1
extraterrestrial,1
extraterritorial,1
extravagant,1
extraversive,1
extravert,1
extraverted,1
extravertive,1
extreme,1
extremist,1
extricable,1
extrinsic,1
extropic,1
extrospective,1
extroversive,1
extrovert,1
extroverted,1
extrovertish,1
extrovertive,1
extrusive,1
exuberant,1
exultant,1
exulting,1
exuvial,1
eye-catching,1
eye-deceiving,1
eye-popping,1
eyed,1
eyeless,1
eyelike,1
eyes-only,1
fab,1
fabian,1
fabled,1
fabricated,1
fabulous,1
face-saving,1
face-to-face,1
faced,1
faceless,1
faceted,1
facetious,1
facial,1
facile,1
facilitative,1
facilitatory,1
fact-finding,1
factious,1
factitious,1
factor analytic,1
factor analytical,1
factorial,1
factory-made,1
factual,1
facultative,1
faddish,1
faddy,1
faded,1
faecal,1
fagged,1
fahrenheit,1
fail-safe,1
failing,1
fain,1
faineant,1
faint,1
faint-hearted,1
fainthearted,1
fair,1
fair-and-square,1
fair-haired,1
fair-minded,1
fair to middling,1
fairish,1
faithful,1
faithless,1
fake,1
falcate,1
falciform,1
falconine,1
fall-blooming,1
fall-flowering,1
fallacious,1
fallen,1
fallible,1
falling,1
fallow,1
false,1
falsetto,1
falsifiable,1
falstaffian,1
faltering,1
famed,1
familial,1
familiar,1
familiarised,1
familiarising,1
familiarized,1
familiarizing,1
famished,1
famous,1
fan-leafed,1
fan-leaved,1
fan-shaped,1
fanatic,1
fanatical,1
fancied,1
fanciful,1
fancy,1
fancy-free,1
fang-like,1
fanged,1
fanlike,1
fanned,1
fantabulous,1
fantastic,1
fantastical,1
far,1
far-famed,1
far-flung,1
far-off,1
far-out,1
far-right,1
far left,1
faraway,1
farcical,1
farfetched,1
farinaceous,1
farming,1
farseeing,1
farsighted,1
farther,1
farthermost,1
farthest,1
fascinated,1
fascinating,1
fascist,1
fascistic,1
fashionable,1
fashioned,1
fast,1
fast-breaking,1
fast-flying,1
fast-footed,1
fast-growing,1
fast-paced,1
fast asleep,1
fastened,1
fastidious,1
fastigiate,1
fat,1
fat-free,1
fat-soluble,1
fatal,1
fatalist,1
fatalistic,1
fated,1
fateful,1
fatheaded,1
fatherless,1
fatherlike,1
fatherly,1
fathomable,1
fatigued,1
fatless,1
fattened,1
fattening,1
fattish,1
fatty,1
fatuous,1
faucal,1
faultfinding,1
faultless,1
faulty,1
faustian,1
faux,1
faveolate,1
favorable,1
favored,1
favorite,1
favourable,1
favourite,1
fawn-colored,1
fawn-coloured,1
fawning,1
fazed,1
fearful,1
fearless,1
fearsome,1
feasible,1
featherbrained,1
feathered,1
featheredged,1
featherless,1
featherlike,1
feathery,1
featured,1
featureless,1
febrile,1
fecal,1
feckless,1
feculent,1
fecund,1
fed up,1
federal,1
federate,1
federated,1
feeble,1
feebleminded,1
feigned,1
feisty,1
felicitous,1
feline,1
fell,1
felonious,1
felted,1
female,1
feminine,1
feminist,1
femoral,1
fencelike,1
fenestral,1
feral,1
ferial,1
ferine,1
fermentable,1
ferned,1
fernless,1
fernlike,1
ferny,1
ferocious,1
ferret-sized,1
ferric,1
ferromagnetic,1
ferrous,1
fertile,1
fertilizable,1
fervent,1
fervid,1
festal,1
festive,1
fetal,1
fetching,1
fetid,1
fettered,1
feudal,1
feudalistic,1
feudatory,1
fevered,1
feverish,1
feverous,1
few,1
fewer,1
fewest,1
fey,1
fiber-optic,1
fiberoptic,1
fibre-optic,1
fibreoptic,1
fibrillose,1
fibrinous,1
fibrocalcific,1
fibrocartilaginous,1
fibrous,1
fickle,1
fictile,1
fictional,1
fictitious,1
fictive,1
fiddle-shaped,1
fiddling,1
fidgety,1
fiducial,1
fiduciary,1
field-crop,1
fiendish,1
fierce,1
fiery,1
fifteen,1
fifteenth,1
fifth,1
fiftieth,1
fifty,1
fifty-eight,1
fifty-fifth,1
fifty-fifty,1
fifty-five,1
fifty-four,1
fifty-nine,1
fifty-one,1
fifty-seven,1
fifty-six,1
fifty-three,1
fifty-two,1
fig-shaped,1
fighting,1
figural,1
figurative,1
figured,1
fijian,1
filamentlike,1
filamentous,1
filar,1
filarial,1
filariid,1
file-like,1
filial,1
filiform,1
filipino,1
filled,1
filmable,1
filmed,1
filmy,1
filter-tipped,1
filthy,1
fimbriate,1
fin de siecle,1
finable,1
final,1
financial,1
fine,1
fine-grained,1
fine-leafed,1
fine-leaved,1
fine-looking,1
fine-textured,1
fine-tooth,1
fine-toothed,1
fineable,1
finer,1
finespun,1
fingered,1
fingerless,1
fingerlike,1
finical,1
finicky,1
finished,1
finite,1
finnish,1
finno-ugric-speaking,1
fire-resistant,1
fire-resisting,1
fire-resistive,1
fire-retardant,1
fired,1
fireproof,1
firm,1
firmamental,1
first,1
first-class,1
first-come-first-serve,1
first-rate,1
first-string,1
first-year,1
firstborn,1
firsthand,1
fiscal,1
fisheye,1
fishy,1
fissile,1
fissionable,1
fissiparous,1
fistular,1
fistulate,1
fistulous,1
fit,1
fitful,1
fitted,1
fitted out,1
fitter,1
fitting,1
five,1
five-fold,1
five-hundredth,1
five-lobed,1
five-membered,1
five-needled,1
five-petaled,1
five-petalled,1
five-pointed,1
five-sided,1
five-year-old,1
five hundred,1
fivefold,1
fixed,1
fizzing,1
fizzy,1
flabbergasted,1
flabby,1
flaccid,1
flag-waving,1
flagellate,1
flagellated,1
flagging,1
flagitious,1
flagrant,1
flakey,1
flaky,1
flamboyant,1
flame-colored,1
flame-coloured,1
flame-orange,1
flame-retardant,1
flameproof,1
flaming,1
flammable,1
flaring,1
flash,1
flash-frozen,1
flashy,1
flat,1
flat-bellied,1
flat-bottom,1
flat-bottomed,1
flat-footed,1
flat-growing,1
flat-top,1
flat-topped,1
flatbottom,1
flatbottomed,1
flattened,1
flattering,1
flatulent,1
flatus-relieving,1
flaunty,1
flavorful,1
flavorless,1
flavorous,1
flavorsome,1
flavourful,1
flavourless,1
flavourous,1
flavoursome,1
flawed,1
flawless,1
flaxen,1
flea-bitten,1
flecked,1
fledged,1
fledgeless,1
fledgeling,1
fledgling,1
fleeceable,1
fleecy,1
fleet,1
fleeting,1
flemish,1
flemish-speaking,1
flesh-colored,1
flesh-coloured,1
flesh-eating,1
fleshed out,1
fleshly,1
fleshy,1
flexible,1
flexile,1
flexuous,1
flickering,1
flighted,1
flightless,1
flighty,1
flimsy,1
flint,1
flinty,1
flip,1
flippant,1
flipper-like,1
flirtatious,1
floating,1
floaty,1
floccose,1
flocculent,1
flooded,1
floodlighted,1
floodlit,1
floored,1
floppy,1
floral,1
florentine,1
floricultural,1
florid,1
flossy,1
flourishing,1
floury,1
flowered,1
flowering,1
flowerless,1
flowery,1
flowing,1
fluctuating,1
fluent,1
fluffy,1
fluid,1
flukey,1
fluky,1
fluorescent,1
flush,1
flush-seamed,1
flushed,1
flustered,1
fluvial,1
fly,1
fly-by-night,1
flyaway,1
flyblown,1
flying,1
flyspeck,1
foaming,1
foamy,1
focal,1
focused,1
focussed,1
foetal,1
foetid,1
fogbound,1
fogged,1
foggy,1
fogyish,1
foiled,1
foldable,1
foldaway,1
folding,1
foliaceous,1
foliaged,1
foliate,1
foliated,1
foliolate,1
foliose,1
folksy,1
follicular,1
following,1
fond,1
foodless,1
foolhardy,1
fooling,1
foolish,1
foolproof,1
foot-shaped,1
football-shaped,1
footed,1
footless,1
footling,1
footloose,1
footsore,1
footsure,1
foppish,1
for sale,1
for sure,1
forbearing,1
forbidden,1
forbidding,1
forced,1
forceful,1
forceless,1
forcible,1
forcipate,1
fordable,1
fore,1
fore-and-aft,1
foreboding,1
foregoing,1
foregone,1
forehand,1
forehanded,1
foreign,1
foreign-born,1
foremost,1
forensic,1
foreordained,1
foreseeable,1
foreshadowing,1
foresighted,1
foresightful,1
forested,1
forethoughtful,1
forfeit,1
forfeited,1
forficate,1
forged,1
forgetful,1
forgettable,1
forgivable,1
forgiving,1
forgotten,1
fork-like,1
forked,1
forlorn,1
form-only,1
formal,1
formalised,1
formalistic,1
formalized,1
formative,1
formed,1
former,1
formic,1
formidable,1
formless,1
formosan,1
formulaic,1
formulary,1
formulated,1
forte,1
fortemente,1
forthcoming,1
forthright,1
fortieth,1
fortified,1
fortissimo,1
fortnightly,1
fortuitous,1
fortunate,1
forty,1
forty-eight,1
forty-eighth,1
forty-fifth,1
forty-first,1
forty-five,1
forty-four,1
forty-fourth,1
forty-nine,1
forty-ninth,1
forty-one,1
forty-second,1
forty-seven,1
forty-seventh,1
forty-six,1
forty-sixth,1
forty-third,1
forty-three,1
forty-two,1
forward,1
forward-looking,1
forward-moving,1
fossil,1
fossiliferous,1
fossilised,1
fossilized,1
fossorial,1
foster,1
foul,1
foul-mouthed,1
foul-smelling,1
foul-spoken,1
fouled,1
found,1
four,1
four-dimensional,1
four-fold,1
four-footed,1
four-hundredth,1
four-lane,1
four-lobed,1
four-membered,1
four-needled,1
four-party,1
four-petaled,1
four-petalled,1
four-ply,1
four-pronged,1
four-sided,1
four-wheel,1
four-wheeled,1
four-year-old,1
four hundred,1
fourfold,1
fourhanded,1
fourpenny,1
fourscore,1
foursquare,1
